mode,b_tokens,step,gap_ms
disaggregated-thread,32768,31,23.396758999993494
disaggregated-thread,32768,32,16.44297299999664
disaggregated-thread,32768,33,20.820529000005195
disaggregated-thread,32768,34,1160.5251950000052
disaggregated-thread,32768,35,22.979004999996278
disaggregated-thread,32768,36,20.20142499999622
disaggregated-thread,32768,37,20.38223099999925
disaggregated-thread,32768,38,17.62880500000108
disaggregated-thread,32768,39,14.681023999997933
disaggregated-thread,32768,40,16.71547000000828
disaggregated-thread,32768,41,17.02647799999113
disaggregated-thread,32768,42,19.043475000003696
disaggregated-thread,32768,43,20.079109999997513
disaggregated-thread,32768,44,19.076548000001026
disaggregated-thread,32768,45,15.435373000002528
disaggregated-thread,32768,46,15.457881000003226
disaggregated-thread,32768,47,15.073913999998467
disaggregated-thread,32768,48,14.83900200000221
disaggregated-thread,32768,49,14.398708999991072
disaggregated-thread,32768,50,14.415057000007891
disaggregated-thread,32768,51,14.368637999993439
disaggregated-thread,32768,52,14.472265999998513
disaggregated-thread,32768,53,14.490338000001657
disaggregated-thread,32768,54,14.351368999996339
disaggregated-thread,32768,55,14.565498999999704
disaggregated-thread,32768,56,14.830255000006787
disaggregated-thread,32768,57,15.001986000001466
disaggregated-thread,32768,58,14.388918999998168
disaggregated-thread,32768,59,14.391435999996816
disaggregated-thread,32768,60,14.423917000002007
disaggregated-thread,32768,61,14.732737000002771
disaggregated-thread,32768,62,14.723485999994068
disaggregated-thread,32768,63,14.451610999998366
disaggregated-thread,32768,64,14.471666000005712
disaggregated-thread,32768,65,14.489514999993958
disaggregated-thread,32768,66,14.429389000000015
disaggregated-thread,32768,67,14.542007000002855
disaggregated-thread,32768,68,14.455136000009361
disaggregated-thread,32768,69,14.382307999994737
disaggregated-thread,32768,70,14.394061999993824
disaggregated-thread,32768,71,14.467713000001936
disaggregated-thread,32768,72,14.361399999998525
disaggregated-thread,32768,73,14.217440999999553
disaggregated-thread,32768,74,14.39410500000804
disaggregated-thread,32768,75,14.024257000002649
disaggregated-thread,32768,76,14.13433499999428
disaggregated-thread,32768,77,14.102432000001386
disaggregated-thread,32768,78,14.213570999999092
disaggregated-thread,32768,79,21.629447999998774
disaggregated-thread,32768,80,27.522176999994485
disaggregated-thread,32768,81,20.74749600001269
disaggregated-thread,32768,82,26.748099999991837
disaggregated-thread,32768,83,27.593258999999648
disaggregated-thread,32768,84,28.008343999999852
disaggregated-thread,32768,85,28.032816999996157
disaggregated-thread,32768,86,19.82501400000558
disaggregated-thread,32768,87,18.075791000001118
disaggregated-thread,32768,88,23.72830100000556
disaggregated-thread,32768,89,27.203535999987594
disaggregated-thread,32768,90,14.644531000001848
disaggregated-thread,32768,91,16.512648000002628
disaggregated-thread,32768,92,15.375794999997083
disaggregated-thread,32768,93,15.19038700000408
disaggregated-thread,32768,94,14.362110999996958
disaggregated-thread,32768,95,17.740433000000166
disaggregated-thread,32768,96,14.44763100001012
disaggregated-thread,32768,97,17.34002099999543
disaggregated-thread,32768,98,14.306756999999948
disaggregated-thread,32768,99,16.021749999993062
disaggregated-process,32768,0,14.482823000008693
disaggregated-process,32768,1,14.436900999996283
disaggregated-process,32768,2,14.61235799999372
disaggregated-process,32768,3,14.335553999998751
disaggregated-process,32768,4,16.326008000007164
disaggregated-process,32768,5,14.448819999998364
disaggregated-process,32768,6,14.600364000003196
disaggregated-process,32768,7,15.471829999995634
disaggregated-process,32768,8,16.220892999996295
disaggregated-process,32768,9,14.739955999999665
disaggregated-process,32768,10,14.78228800000636
disaggregated-process,32768,11,14.314822000002891
disaggregated-process,32768,12,15.039584999996691
disaggregated-process,32768,13,13.894523999994135
disaggregated-process,32768,14,13.663159000003589
disaggregated-process,32768,15,14.252514000006045
disaggregated-process,32768,16,13.84025599999461
disaggregated-process,32768,17,16.44013800000721
disaggregated-process,32768,18,14.268086999990715
disaggregated-process,32768,19,14.209848000007241
disaggregated-process,32768,20,17.12666499999216
disaggregated-process,32768,21,14.320339000008175
disaggregated-process,32768,22,15.28642200000263
disaggregated-process,32768,23,16.276565999987724
disaggregated-process,32768,24,16.41143900000941
disaggregated-process,32768,25,14.207506999994735
disaggregated-process,32768,26,14.994724000004567
disaggregated-process,32768,27,14.730420999995886
disaggregated-process,32768,28,16.35815599999546
disaggregated-process,32768,29,18.050207000001706
disaggregated-process,32768,30,17.28003099999853
disaggregated-process,32768,31,15.097516000011524
disaggregated-process,32768,32,14.616474999996854
disaggregated-process,32768,33,16.31953199999714
disaggregated-process,32768,34,19.193807000007723
disaggregated-process,32768,35,20.17151499998704
disaggregated-process,32768,36,17.89155900000594
disaggregated-process,32768,37,14.368970999996122
disaggregated-process,32768,38,14.725249999997914
disaggregated-process,32768,39,19.94047000000876
disaggregated-process,32768,40,18.537389000002236
disaggregated-process,32768,41,14.831307999997989
disaggregated-process,32768,42,19.84262099999512
disaggregated-process,32768,43,21.164432999995597
disaggregated-process,32768,44,19.937617000010732
disaggregated-process,32768,45,18.5335199999912
disaggregated-process,32768,46,17.846802999997635
disaggregated-process,32768,47,19.678949000009993
disaggregated-process,32768,48,19.40962199999774
disaggregated-process,32768,49,14.894748999992657
disaggregated-process,32768,50,15.248867000011046
disaggregated-process,32768,51,14.777654999988954
disaggregated-process,32768,52,14.659434000009242
disaggregated-process,32768,53,14.735227000002737
disaggregated-process,32768,54,14.44650999999908
disaggregated-process,32768,55,14.454557999997064
disaggregated-process,32768,56,14.449169999991796
disaggregated-process,32768,57,14.405253000006724
disaggregated-process,32768,58,14.37537299999292
disaggregated-process,32768,59,14.678159000013125
disaggregated-process,32768,60,14.397740999996245
disaggregated-process,32768,61,15.407170000003134
disaggregated-process,32768,62,15.207390999989912
disaggregated-process,32768,63,14.508434000006787
disaggregated-process,32768,64,17.091511000003834
disaggregated-process,32768,65,15.387519999990218
disaggregated-process,32768,66,14.855560000000878
disaggregated-process,32768,67,15.667121000007
disaggregated-process,32768,68,15.622445999994738
disaggregated-process,32768,69,14.992215000006581
disaggregated-process,32768,70,19.98213899999257
disaggregated-process,32768,71,25.723577000007936
disaggregated-process,32768,72,15.092836999997417
disaggregated-process,32768,73,14.779857999997148
disaggregated-process,32768,74,14.5414790000018
disaggregated-process,32768,75,14.54710599999487
disaggregated-process,32768,76,14.479051000009235
disaggregated-process,32768,77,14.717854999986457
disaggregated-process,32768,78,14.772671000002902
disaggregated-process,32768,79,14.329238000001965
disaggregated-process,32768,80,14.20308800000214
disaggregated-process,32768,81,14.551703999998722
disaggregated-process,32768,82,14.623696000001019
disaggregated-process,32768,83,14.249007000003644
disaggregated-process,32768,84,14.008212999996772
disaggregated-process,32768,85,14.231542000004538
disaggregated-process,32768,86,14.174152999999023
disaggregated-process,32768,87,14.196028999990062
disaggregated-process,32768,88,14.096543000007955
disaggregated-process,32768,89,14.50159299999143
disaggregated-process,32768,90,14.523964000005662
disaggregated-process,32768,91,14.412112000002253
disaggregated-process,32768,92,14.711241000000541
disaggregated-process,32768,93,14.51358999999286
disaggregated-process,32768,94,14.509157000006212
disaggregated-process,32768,95,14.296134999995047
disaggregated-process,32768,96,14.240202000010527
disaggregated-process,32768,97,14.048187999989636
disaggregated-process,32768,98,14.110088000009569
disaggregated-process,32768,99,14.174979999992843
